CustomerID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
7608-RGIRO,United States,California,Marysville,95901.0,"39.19514, -121.503883",,-121.503883
0480-BIXDE,United States,California,Beale Afb,95903.0,"39.125311, -121.392283",39.125311,-121.392283
5895-QSXOD,United States,California,Alleghany,95910.0,"39.467828, -120.841386",39.467828,-120.841386
9814-AOUDH,United States,California,Arbuckle,95912.0,"38.982373, -122.047751",38.982373,-122.047751
6175-IRFIT,,California,Bangor,95914.0,"39.396585, -121.38029",39.396585,-121.38029
,United States,California,Berry Creek,95916.0,"39.657228, -121.37778",39.657228,-121.37778
1622-HSHSF,United States,California,Biggs,95917.0,"39.457388, -121.818201",,-121.818201
6749-UTDVX,United States,California,Brownsville,95919.0,"39.440687, -121.263583",,-121.263583
5542-DHSXL,United States,California,Butte City,95920.0,"39.449794, -121.936372",,-121.936372
9102-OXKFY,United States,California,Camptonville,95922.0,"39.432127, -121.099287",39.432127,
5216-WASFJ,United States,California,Challenge,95925.0,"39.461768, -121.195825",39.461768,
7808-DVWEP,United States,,Chico,95926.0,"39.745712, -121.84333",39.745712,-121.84333
2284-VFLKH,United States,California,Clipper Mills,95930.0,"39.562239, -121.14836",,-121.14836
0366-NQSHS,United States,California,Colusa,95932.0,"39.273096, -122.050763",39.273096,-122.050763
3807-BPOMJ,United States,California,Dobbins,95935.0,"39.381174, -121.21191",39.381174,-121.21191
3892-NXAZG,United States,California,Downieville,,,39.578792,
4948-WBBKL,United States,California,Dunnigan,95937.0,"38.931425, -121.946081",38.931425,-121.946081
4182-BGSIQ,United States,California,Durham,95938.0,"39.607831, -121.777959",39.607831,-121.777959
0988-AADSA,United States,California,Forbestown,95941.0,"39.531028, -121.24807",39.531028,-121.24807
9972-NKTFD,,California,Forest Ranch,95942.0,"40.077028, -121.494168",40.077028,-121.494168
3717-LNXKW,United States,California,Glenn,95943.0,"39.597975, -122.032248",39.597975,-122.032248
5734-EJKXG,United States,California,Goodyears Bar,95944.0,"39.564113, -120.868836",39.564113,-120.868836
,United States,,,95945.0,"39.194539, -120.988066",39.194539,
6729-FZWSY,United States,California,Penn Valley,95946.0,"39.203817, -121.19584",39.203817,-121.19584
9695-IDRZR,United States,California,Greenville,95947.0,"40.160386, -120.835428",40.160386,
8144-DGHXP,United States,California,Gridley,95948.0,"39.346898, -121.759537",39.346898,-121.759537
7814-LEEVE,United States,,Grass Valley,95949.0,"39.099204, -121.137962",39.099204,-121.137962
8631-WUXGY,United States,California,Magalia,95954.0,"39.933852, -121.584371",39.933852,-121.584371
5906-DVAPM,United States,California,Meridian,95957.0,"39.068071, -121.832638",39.068071,-121.832638
6654-QGBZZ,,California,Nevada City,,,39.333737,-120.858667
8348-JLBUG,United States,California,North San Juan,95960.0,"39.423046, -120.984472",39.423046,
5641-DMBFJ,United States,California,Oregon House,95962.0,"39.342587, -121.249833",,-121.249833
,United States,California,Orland,95963.0,"39.748037, -122.302169",39.748037,-122.302169
2664-XJZNO,United States,,Oroville,95965.0,"39.624561, -121.552866",,-121.552866
3339-EAQNV,United States,California,Palermo,95968.0,,,-121.552071
0921-OHLVP,,California,Paradise,95969.0,"39.69676, -121.644379",39.69676,-121.644379
8350-NYMVI,United States,California,,95973.0,"39.903272, -121.843567",39.903272,-121.843567
1600-DILPE,United States,,Richvale,,"39.495768, -121.747472",,-121.747472
,United States,California,Rough And Ready,95975.0,"39.225634, -121.156163",39.225634,-121.156163
4654-GGUII,United States,California,Smartville,,"39.176595, -121.291692",39.176595,-121.291692
6478-HRRCZ,United States,California,Stirling City,95978.0,"39.904002, -121.527823",39.904002,-121.527823
8510-BBWMU,United States,California,Stonyford,95979.0,"39.288127, -122.415841",39.288127,-122.415841
6857-TKDJV,United States,California,Strawberry Valley,95981.0,,39.58458,
2360-RDGRO,United States,California,Sutter,95982.0,"39.172777, -121.805845",39.172777,-121.805845
0584-BJQGZ,,California,Taylorsville,95983.0,,40.053684,-120.743116
,United States,California,Washington,95986.0,"39.34128, -120.786867",39.34128,-120.786867
5730-RIITO,United States,California,Willows,95988.0,,39.493991,-122.286363
9058-MJLZC,United States,California,Yuba City,95991.0,"39.02741, -121.614982",39.02741,-121.614982
0902-XKXPN,United States,,Redding,96001.0,"40.587919, -122.464732",40.587919,-122.464732
,United States,California,Redding,,"40.527834, -122.318749",40.527834,-122.318749
0056-EPFBG,,California,Redding,96003.0,"40.677649, -122.29467",40.677649,
8993-IZEUX,United States,California,Adin,96006.0,"41.171578, -120.913161",,
8190-ZTQFB,United States,California,Bieber,96009.0,"41.083464, -121.107929",41.083464,-121.107929
0931-MHTEM,United States,California,Big Bar,96010.0,"40.775272, -123.287414",40.775272,-123.287414
7515-LODFU,United States,California,Burney,96013.0,"40.946785, -121.719489",40.946785,-121.719489
0440-UEDAI,United States,California,Callahan,96014.0,"41.388397, -122.794636",41.388397,-122.794636
1337-BOZWO,United States,California,Canby,96015.0,,41.486953,-120.913975
0868-VJRDR,United States,California,Cassel,96016.0,"40.936285, -121.572692",40.936285,-121.572692
6344-SFJVH,United States,California,Shasta Lake,96019.0,,,-122.369876
,United States,California,Chester,96020.0,,40.243494,-121.154733
8041-TMEID,United States,,Corning,96021.0,"39.913777, -122.289984",39.913777,-122.289984
7321-ZNSLA,United States,California,,,"40.336392, -122.448533",40.336392,-122.448533
6941-KXRRV,United States,California,Dorris,96023.0,"41.949216, -122.050062",41.949216,-122.050062
8727-JQFHV,United States,California,Dunsmuir,96025.0,"41.212695, -122.392067",41.212695,-122.392067
9475-NNDGC,United States,California,,96027.0,"41.405193, -123.008567",,-123.008567
1355-KUSBG,United States,California,Fall River Mills,96028.0,"41.017282, -121.468945",,-121.468945
3688-FTHLT,,California,Flournoy,96029.0,,39.84784,
0899-LIIBW,United States,California,,96031.0,"41.232128, -123.194748",,-123.194748
1384-RCUXW,,California,French Gulch,96033.0,"40.740138, -122.587476",40.740138,
5825-XJOCM,United States,California,Gazelle,96034.0,"41.411315, -122.697236",41.411315,-122.697236
6848-YLDFR,,California,,96035.0,"40.03194, -122.176023",40.03194,
8125-QPFJD,United States,California,Greenview,96037.0,"41.528541, -122.955018",41.528541,-122.955018
2320-YKQBO,United States,California,Grenada,96038.0,"41.599978, -122.539381",41.599978,-122.539381
4973-RLZVI,United States,California,Hornbrook,96044.0,"41.962127, -122.527696",41.962127,-122.527696
7869-ZYDST,United States,California,,96046.0,"40.648024, -123.465088",40.648024,-123.465088
4501-UYKBC,United States,California,Igo,96047.0,"40.524535, -122.647172",,-122.647172
1215-EXRMO,United States,California,Junction City,96048.0,,40.913192,-123.06597
2305-MRGLV,United States,California,Klamath River,,"41.816595, -122.948287",41.816595,-122.948287
8404-VIOMB,United States,California,Lakehead,96051.0,"40.883853, -122.418258",40.883853,-122.418258
2359-KLTEK,,California,Lookout,96054.0,"41.280478, -121.160249",,
5304-EFJLP,,California,,96055.0,,40.059385,-122.091481
2673-ZALNP,United States,California,Mcarthur,,"41.10831, -121.360362",41.10831,-121.360362
9184-GALIL,United States,California,,96057.0,"41.251322, -122.105209",41.251322,-122.105209
4393-RYCRE,United States,California,Macdoel,96058.0,"41.769709, -121.92063",41.769709,-121.92063
9746-MDMBK,United States,California,Manton,96059.0,,40.426679,-121.850421
3162-ZJZFU,United States,California,Mill Creek,96061.0,"40.331975, -121.460674",40.331975,
8404-GFGCZ,United States,California,Millville,,"40.531257, -122.148139",40.531257,-122.148139
8875-AKBYH,United States,California,Mineral,96063.0,"40.408796, -121.579609",40.408796,-121.579609
0533-UCAAU,United States,California,Montgomery Creek,96065.0,,40.877552,
1394-SUIUH,United States,California,Mount Shasta,,"41.33832, -122.290756",41.33832,-122.290756
3521-MNKLV,,California,Nubieber,96068.0,,41.082472,-121.195215
2533-TIBIX,,California,Oak Run,96069.0,"40.689243, -122.037023",40.689243,
5092-STPKP,United States,California,,96076.0,"40.367964, -122.937379",40.367964,-122.937379
0114-PEGZZ,United States,California,Round Mountain,,"40.923558, -122.059933",40.923558,-122.059933
3359-DSRKA,United States,California,Scott Bar,96085.0,,41.737962,
8639-NHQEI,United States,California,Seiad Valley,96086.0,,41.924174,-123.260788
7161-DFHUF,United States,California,Shasta,96087.0,"40.617614, -122.512861",40.617614,-122.512861
3720-DBRWL,United States,California,Tehama,96090.0,,40.021787,-122.127576
8565-WUXZU,United States,California,Vina,96092.0,"39.955164, -122.018567",39.955164,
4994-OBRSZ,United States,California,Weed,96094.0,"41.465121, -122.380947",41.465121,-122.380947
,United States,California,Whitmore,,"40.637105, -121.906949",40.637105,-121.906949
,United States,California,Yreka,96097.0,,,
3420-YJLQT,United States,,,96101.0,"41.468877, -120.54229",41.468877,-120.54229
6040-CGACY,United States,California,Blairsden Graeagle,96103.0,"39.783747, -120.661032",39.783747,-120.661032
6582-PLFUU,United States,California,Cedarville,96104.0,"41.505916, -120.152505",41.505916,-120.152505
8242-PDSGJ,United States,California,Chilcoot,96105.0,"39.872961, -120.198876",39.872961,-120.198876
0264-CNITK,United States,,Clio,96106.0,"39.745805, -120.580882",39.745805,-120.580882
0089-IIQKO,United States,California,Coleville,96107.0,,,-119.475741
7839-NUIAA,United States,California,Davis Creek,96108.0,"41.750354, -120.403885",,-120.403885
6075-QMNRR,United States,California,Doyle,96109.0,,40.012675,-120.101857
,United States,California,Fort Bidwell,96112.0,"41.932207, -120.135941",41.932207,
0440-EKDCF,United States,,Herlong,,,40.198234,-120.18089
,,California,Janesville,96114.0,"40.294034, -120.512622",40.294034,-120.512622
2055-BFOCC,United States,California,Likely,96116.0,"41.266008, -120.490731",,-120.490731
8180-AKMJV,United States,California,Litchfield,,"40.507272, -120.338228",40.507272,-120.338228
4298-OYIFC,,California,Loyalton,96118.0,"39.637471, -120.226338",39.637471,-120.226338
5566-SOEZD,United States,California,Madeline,96119.0,,41.042003,-120.506086
9842-EFSYY,United States,California,Markleeville,96120.0,"38.735789, -119.85798",38.735789,
2272-WUSPA,United States,California,Milford,96121.0,"40.181279, -120.392967",40.181279,-120.392967
4584-LBNMK,United States,California,Portola,96122.0,"39.786755, -120.445626",39.786755,-120.445626
,United States,California,Ravendale,96123.0,,40.845738,-120.322219
0930-EHUZA,United States,California,Calpine,,"39.672813, -120.456699",,-120.456699
9975-SKRNR,United States,California,Sierraville,,"39.559709, -120.345639",39.559709,-120.345639
3703-KBKZP,United States,,Standish,96128.0,"40.346634, -120.386422",40.346634,-120.386422
4973-MGTON,United States,California,,96133.0,"38.636052, -119.489162",38.636052,
3682-YEUWS,United States,California,Tulelake,96134.0,"41.813521, -121.492666",41.813521,-121.492666
1223-UNPKS,United States,California,Wendel,96136.0,,,
3446-QDSZF,United States,California,Homewood,96141.0,"39.117018, -120.212535",39.117018,-120.212535
5117-IFGPS,United States,California,Tahoe City,96145.0,"39.178337, -120.162806",39.178337,-120.162806
,United States,California,Olympic Valley,,"39.191797, -120.212401",39.191797,-120.212401
1627-AFWVJ,United States,California,Tahoe Vista,96148.0,"39.24124, -120.054765",39.24124,-120.054765
4486-EFAEB,United States,California,Los Angeles,90002.0,"33.949255, -118.246978",,-118.246978
0060-FUALY,United States,California,Los Angeles,,,33.964131,-118.272783
6954-OOYZZ,,California,Los Angeles,90006.0,"34.048013, -118.293953",34.048013,-118.293953
7088-FBAWU,United States,California,Los Angeles,90007.0,"34.027337, -118.28515",34.027337,-118.28515
8313-AFGBW,United States,California,Los Angeles,90008.0,"34.008293, -118.346766",34.008293,
3097-IDVPU,United States,,Los Angeles,90012.0,"34.065875, -118.238728",34.065875,-118.238728
2197-OMWGI,United States,California,,90014.0,"34.043144, -118.251977",34.043144,
2303-PJYHN,United States,California,Los Angeles,90015.0,"34.039224, -118.266293",34.039224,-118.266293
,,,Los Angeles,90016.0,"34.028331, -118.354338",34.028331,-118.354338
1237-WIYYZ,United States,California,Los Angeles,90017.0,"34.052842, -118.264495",34.052842,-118.264495
1987-AUELQ,United States,California,Los Angeles,90018.0,"34.028735, -118.317236",34.028735,-118.317236
7852-LECYP,,California,Los Angeles,90019.0,,34.049841,-118.33846
,United States,California,Los Angeles,90021.0,"34.029043, -118.239504",34.029043,-118.239504
8165-CBKXO,United States,,Los Angeles,90022.0,"34.02381, -118.156582",34.02381,-118.156582
6527-PZFPV,United States,California,Los Angeles,90023.0,"34.017697, -118.200577",34.017697,-118.200577
9593-CVZKR,United States,California,Los Angeles,90025.0,,34.046174,
,United States,California,Los Angeles,,"34.078991, -118.263804",34.078991,-118.263804
5236-XMZJY,United States,California,Los Angeles,90031.0,"34.085807, -118.206617",34.085807,-118.206617
4827-DPADN,United States,California,,90032.0,"34.078821, -118.177576",34.078821,-118.177576
,United States,California,Los Angeles,,,,-118.210946
5846-ABOBJ,United States,,Los Angeles,90034.0,"34.030578, -118.399613",34.030578,-118.399613
1439-LCGVL,United States,California,Los Angeles,90035.0,,34.051809,-118.383843
0909-SDHNU,United States,,Los Angeles,90036.0,"34.070291, -118.349191",34.070291,
4647-XXZAM,United States,California,Los Angeles,90037.0,"34.002642, -118.287596",34.002642,-118.287596
7740-KKCXF,United States,California,Los Angeles,,"34.110845, -118.259595",34.110845,-118.259595
,United States,California,,90040.0,"33.994524, -118.149953",33.994524,-118.149953
3557-HTYWR,United States,California,Los Angeles,90043.0,"33.988543, -118.334081",33.988543,-118.334081
8920-NAVAY,United States,California,Los Angeles,,"33.954017, -118.402447",33.954017,-118.402447
1699-TLDLZ,,California,,90046.0,"34.108455, -118.362081",,-118.362081
5600-PDUJF,United States,California,Los Angeles,90047.0,,33.958149,
0567-XRHCU,United States,,Los Angeles,90049.0,"34.091829, -118.491244",34.091829,-118.491244
2067-QYTCF,United States,California,Los Angeles,90057.0,"34.061918, -118.277939",34.061918,-118.277939
7407-SUJIZ,United States,,Los Angeles,90061.0,"33.92128, -118.274186",33.92128,-118.274186
9150-KPBJQ,United States,California,Los Angeles,90062.0,,,-118.308933
0052-DCKON,United States,California,Los Angeles,90063.0,,34.044271,-118.185237
,United States,California,Los Angeles,90064.0,"34.037251, -118.423573",34.037251,-118.423573
9699-UBQFS,United States,California,Los Angeles,90065.0,"34.108833, -118.229715",,-118.229715
9367-TCUYN,United States,California,Los Angeles,,,34.002028,-118.430656
1261-FWTTE,United States,California,Los Angeles,90067.0,"34.057496, -118.413959",34.057496,-118.413959
3528-HFRIQ,United States,California,Los Angeles,90068.0,"34.137411, -118.328915",34.137411,-118.328915
,United States,California,West Hollywood,90069.0,"34.093781, -118.381061",34.093781,-118.381061
2073-QBVBI,United States,California,Los Angeles,,"34.102084, -118.451629",,-118.451629
6928-ONTRW,United States,California,Bell,90201.0,"33.970343, -118.171368",,-118.171368
3320-VEOYC,United States,California,Beverly Hills,90210.0,"34.099891, -118.414338",34.099891,-118.414338
5231-FIQPA,United States,California,Beverly Hills,90211.0,"34.063947, -118.383001",34.063947,-118.383001
6617-WLBQC,,California,Beverly Hills,90212.0,"34.062095, -118.401508",34.062095,-118.401508
2599-CIPQE,United States,California,Compton,90220.0,"33.88151, -118.234451",33.88151,-118.234451
8774-GSBUN,United States,California,Compton,90222.0,"33.912246, -118.236773",33.912246,-118.236773
,United States,California,Culver City,90230.0,"33.993991, -118.39704",,-118.39704
1401-FTHFQ,United States,,Culver City,90232.0,"34.019323, -118.391902",34.019323,-118.391902
0254-FNMCI,United States,California,,90241.0,"33.940884, -118.128628",33.940884,-118.128628
1848-LBZHY,United States,California,Downey,90242.0,,33.921793,-118.140588
8118-TJAFG,United States,California,Gardena,90247.0,"33.890853, -118.297967",,-118.297967
,,,Gardena,90248.0,"33.876482, -118.284077",33.876482,-118.284077
7298-IZWLY,United States,California,Gardena,90249.0,"33.90139, -118.315697",33.90139,-118.315697
9758-MFWGD,United States,,,90250.0,"33.914775, -118.348083",33.914775,-118.348083
3955-JBZZM,United States,California,Hermosa Beach,90254.0,"33.86532, -118.396336",33.86532,-118.396336
4815-TUMEQ,,California,Lynwood,90262.0,"33.923573, -118.200669",33.923573,-118.200669
9909-IDLEK,United States,California,Malibu,90265.0,"34.074572, -118.831181",34.074572,-118.831181
4092-OFQZS,United States,California,Manhattan Beach,90266.0,"33.889632, -118.39737",33.889632,-118.39737
1561-BWHIN,United States,California,Maywood,90270.0,"33.988572, -118.186565",33.988572,-118.186565
9927-DSWDF,United States,California,Palos Verdes Peninsula,90274.0,"33.788208, -118.404955",33.788208,-118.404955
9500-LTVBP,United States,,Rancho Palos Verdes,90275.0,,33.753146,-118.367459
7252-NTGSS,United States,California,Redondo Beach,90277.0,"33.830453, -118.384565",,-118.384565
8149-AIQCG,United States,California,Redondo Beach,90278.0,"33.873395, -118.37019",33.873395,
1360-JYXKQ,United States,California,South Gate,90280.0,"33.944624, -118.192615",33.944624,-118.192615
0899-WZRSD,United States,California,Marina Del Rey,90292.0,"33.977468, -118.445475",,-118.445475
3255-GRXMG,United States,California,,90293.0,"33.947305, -118.439841",33.947305,-118.439841
4828-FAZPK,United States,California,Inglewood,90301.0,"33.956445, -118.358634",,
6094-ZIVKX,United States,,Inglewood,,"33.975332, -118.355252",33.975332,-118.355252
,United States,,Inglewood,90303.0,"33.936291, -118.332639",33.936291,-118.332639
3262-EIDHV,United States,,Inglewood,90304.0,,33.936827,-118.359824
7354-OIJLX,United States,California,Inglewood,,"33.958134, -118.330905",,-118.330905
1376-HHBDV,United States,California,Santa Monica,90401.0,,34.015481,-118.493231
6133-OZILE,,California,Santa Monica,90403.0,"34.031529, -118.491156",34.031529,
4135-FRWKJ,United States,,Santa Monica,90404.0,"34.026334, -118.474222",34.026334,-118.474222
,United States,,Torrance,90503.0,"33.840399, -118.353714",33.840399,-118.353714
7191-ADRGF,United States,California,,,"33.867257, -118.330794",33.867257,-118.330794
5018-LXQQG,United States,California,Torrance,90505.0,"33.807882, -118.347957",33.807882,-118.347957
6892-BOGQE,United States,California,,90601.0,"34.007353, -118.033683",34.007353,-118.033683
1746-TGTWV,United States,California,Whittier,90604.0,"33.929704, -118.01208",33.929704,-118.01208
,United States,California,Whittier,90605.0,"33.960891, -118.032222",33.960891,-118.032222
8050-WYBND,United States,California,Whittier,90606.0,,33.976678,-118.065875
2821-WARNZ,United States,California,Buena Park,90620.0,"33.845706, -118.012204",,
,,California,Buena Park,90621.0,"33.874224, -117.993368",33.874224,-117.993368
8314-HTWVE,United States,California,Cypress,90630.0,"33.818477, -118.038307",,-118.038307
9402-ROUMJ,United States,California,La Habra,90631.0,,33.940619,-117.9513
2507-QZPQS,,California,La Mirada,90638.0,,33.902045,-118.008961
7159-NOKYQ,United States,California,Montebello,,"34.015217, -118.109962",34.015217,-118.109962
5707-ZMDJP,United States,California,Norwalk,90650.0,"33.905963, -118.08263",33.905963,-118.08263
8779-YIQQA,United States,California,Pico Rivera,,"33.989524, -118.089299",33.989524,-118.089299
7136-IHZJA,United States,California,Santa Fe Springs,90670.0,"33.933565, -118.062611",33.933565,
,United States,California,Stanton,90680.0,"33.801869, -117.995068",33.801869,-117.995068
7074-STDCN,United States,,Artesia,90701.0,,33.867593,-118.080637
8739-QOTTN,United States,California,Avalon,90704.0,"33.391181, -118.421305",33.391181,
1399-OUPJN,United States,California,Bellflower,,"33.887676, -118.127289",33.887676,-118.127289
0277-BKSQP,United States,California,Harbor City,,"33.798266, -118.300237",33.798266,-118.300237
5774-XZTQC,United States,California,Lakewood,90715.0,"33.841027, -118.078097",33.841027,-118.078097
2676-SSLTO,United States,California,Hawaiian Gardens,90716.0,"33.830431, -118.074071",33.830431,-118.074071
6266-QHOJZ,United States,California,Lomita,90717.0,"33.794209, -118.317354",33.794209,-118.317354
7269-JISCY,,California,Los Alamitos,90720.0,"33.79499, -118.065591",33.79499,-118.065591
0363-SVHYR,,California,Paramount,,,33.897122,-118.164432
8547-NSBBO,United States,California,San Pedro,90731.0,"33.736387, -118.284363",33.736387,-118.284363
6591-QGOYB,United States,California,Surfside,90743.0,"33.728273, -118.085304",33.728273,-118.085304
9070-BCKQP,United States,California,Wilmington,90744.0,"33.782068, -118.262263",33.782068,-118.262263
6421-SZVEM,United States,California,,90745.0,"33.822295, -118.26411",33.822295,-118.26411
1328-EUZHC,United States,California,Carson,90746.0,,,
8878-RYUKI,United States,California,Long Beach,90803.0,"33.760458, -118.129725",,-118.129725
9633-DENPU,United States,California,Long Beach,90804.0,"33.783047, -118.1486",33.783047,-118.1486
7811-JIVPF,United States,California,Long Beach,,"33.864622, -118.179626",33.864622,-118.179626
7113-HIPFI,United States,California,Long Beach,90806.0,"33.802664, -118.179971",33.802664,-118.179971
8541-QVFKM,United States,,,90807.0,,33.830099,
9258-CNWAC,United States,California,Long Beach,90813.0,"33.781086, -118.199049",33.781086,-118.199049
5371-VYLSX,United States,California,Long Beach,90814.0,,33.771612,-118.143866
6374-AFWOX,United States,California,Long Beach,90815.0,"33.797638, -118.11662",33.797638,
5317-FLPJF,,California,Altadena,91001.0,,,-118.142236
7621-VPNET,United States,California,Arcadia,91006.0,,34.137319,-118.029837
6034-YMTOB,United States,California,,91007.0,"34.128284, -118.047732",34.128284,-118.047732
4903-CNOZC,United States,California,,91011.0,"34.234912, -118.153729",34.234912,-118.153729
4353-HYOJD,United States,California,Monrovia,91016.0,"34.1528, -118.000482",34.1528,-118.000482
7267-FRMJW,United States,California,Sierra Madre,91024.0,"34.168686, -118.057505",,-118.057505
,United States,California,Sunland,91040.0,"34.282704, -118.312929",34.282704,-118.312929
4128-ETESU,United States,California,,,"34.146635, -118.139225",34.146635,-118.139225
0620-DLSLK,United States,California,Pasadena,91103.0,"34.167465, -118.165327",34.167465,-118.165327
3850-OKINF,United States,California,,91106.0,"34.139402, -118.128658",,-118.128658
1156-ZFYDO,United States,California,Glendale,91201.0,"34.17051, -118.289463",34.17051,-118.289463
3295-YVUSR,United States,California,Glendale,91202.0,,34.167926,-118.267539
8016-NCFVO,United States,,Glendale,91203.0,"34.153338, -118.262974",34.153338,-118.262974
4119-ZYPZY,United States,California,Glendale,91204.0,,34.136306,-118.26036
5549-ZGHFB,,,Glendale,91205.0,"34.13658, -118.245839",34.13658,-118.245839
7577-SWIFR,United States,California,Glendale,91206.0,"34.162515, -118.203869",34.162515,-118.203869
,United States,California,Glendale,91207.0,,34.182378,-118.262922
6408-OTUBZ,United States,California,Glendale,91208.0,"34.195386, -118.238508",,-118.238508
,United States,California,La Crescenta,91214.0,"34.239636, -118.245259",,-118.245259
1078-TDCRN,United States,California,Agoura Hills,91301.0,"34.129058, -118.759788",34.129058,-118.759788
3727-OVPRY,United States,California,Calabasas,91302.0,,34.130861,-118.68346
3797-FKOGQ,United States,California,Canoga Park,91303.0,"34.19829, -118.602203",34.19829,-118.602203
,United States,California,Canoga Park,91304.0,"34.224377, -118.632656",34.224377,-118.632656
,United States,California,Winnetka,91306.0,"34.209532, -118.577563",,-118.577563
3970-XGJDU,United States,California,West Hills,91307.0,"34.199787, -118.68493",,
7017-VFULY,United States,,Chatsworth,91311.0,"34.294142, -118.603883",34.294142,-118.603883
5562-YJQGT,United States,California,Encino,91316.0,"34.150354, -118.518292",,-118.518292
,United States,California,Newbury Park,91320.0,"34.172071, -118.946262",34.172071,-118.946262
5439-WIKXB,,California,Newhall,,"34.370378, -118.504118",34.370378,-118.504118
8294-UIMBA,United States,,Northridge,91325.0,"34.236683, -118.517588",34.236683,-118.517588
8109-YUOHE,United States,California,Porter Ranch,91326.0,"34.281911, -118.556218",34.281911,-118.556218
5840-NVDCG,United States,California,Pacoima,,"34.255442, -118.421314",34.255442,-118.421314
8092-NLTGF,,California,Reseda,91335.0,"34.200175, -118.540958",34.200175,-118.540958
5928-QLDHB,,California,San Fernando,91340.0,"34.286131, -118.435969",,-118.435969
9840-EFJQB,United States,California,Sylmar,91342.0,,34.321621,-118.399841
0696-UKTOX,United States,California,,91343.0,"34.238802, -118.482296",34.238802,-118.482296
4801-KFYKL,United States,California,Granada Hills,91344.0,"34.291273, -118.505104",34.291273,-118.505104
3472-OAOOR,United States,California,Mission Hills,91345.0,"34.266389, -118.459744",34.266389,-118.459744
6135-OZQVA,United States,California,Santa Clarita,,"34.502432, -118.41459",34.502432,-118.41459
2252-JHJGE,United States,California,Sun Valley,91352.0,"34.231053, -118.338307",34.231053,-118.338307
4188-PCPIG,,California,Valencia,91354.0,,34.457005,-118.573726
7105-BENQF,United States,California,Tarzana,91356.0,"34.157137, -118.548511",34.157137,-118.548511
7721-DVEKZ,United States,California,Thousand Oaks,91360.0,"34.214054, -118.88109",,-118.88109
3566-VVORZ,United States,California,Westlake Village,91361.0,,34.130992,-118.894673
,United States,California,Thousand Oaks,91362.0,"34.191842, -118.822796",,-118.822796
2480-SQIOB,United States,California,Woodland Hills,91364.0,"34.153733, -118.593408",34.153733,-118.593408
,United States,California,Oak Park,91377.0,,34.19225,-118.776874
0128-MKWSG,United States,California,Stevenson Ranch,91381.0,"34.364153, -118.615583",,
4350-ZTLPI,United States,California,Van Nuys,91401.0,"34.178483, -118.431791",34.178483,-118.431791
,United States,California,Sherman Oaks,91403.0,,34.147149,-118.463365
5727-MYATE,United States,California,Van Nuys,91405.0,"34.202494, -118.448048",34.202494,-118.448048
3823-KYNQY,United States,California,Van Nuys,91406.0,"34.195685, -118.490752",34.195685,-118.490752
7570-WELNY,United States,California,Sherman Oaks,91423.0,"34.146957, -118.432138",34.146957,-118.432138
3021-VLNRJ,United States,California,Encino,91436.0,"34.152875, -118.486056",,-118.486056
2080-CAZNM,United States,California,Burbank,91502.0,"34.177267, -118.31003",34.177267,-118.31003
1028-FFNJK,,California,Burbank,91504.0,"34.213049, -118.317651",,-118.317651
6907-FLBER,United States,California,Burbank,91505.0,,34.174215,
3001-UNBTL,,California,Burbank,91506.0,"34.169706, -118.323548",,
5982-PSMKW,United States,California,,91601.0,"34.1692, -118.372498",34.1692,-118.372498
3507-GASNP,United States,,North Hollywood,91602.0,"34.15136, -118.364786",34.15136,-118.364786
7096-ZNBZI,United States,California,Studio City,,"34.139082, -118.39275",34.139082,-118.39275
1676-MQAOA,United States,,North Hollywood,91606.0,"34.187599, -118.387125",34.187599,-118.387125
0786-IVLAW,,California,Valley Village,91607.0,,34.165783,-118.399795
,United States,California,Rancho Cucamonga,91701.0,"34.132275, -117.611478",,-117.611478
7245-JMTTQ,United States,California,,91706.0,"34.098275, -117.967399",,-117.967399
6050-IJRHS,United States,California,Chino Hills,91709.0,"33.942895, -117.725644",33.942895,-117.725644
6202-JVYEU,United States,California,Chino,91710.0,,33.990646,-117.663025
8591-TKMZH,United States,California,Claremont,91711.0,"34.127621, -117.717863",34.127621,-117.717863
,United States,California,Covina,91722.0,,34.097345,-117.906736
4282-ACRXS,United States,California,Covina,91723.0,,34.084747,
0365-TRTPY,United States,California,Covina,91724.0,"34.08111, -117.853935",34.08111,-117.853935
7349-ALMUX,United States,,Rancho Cucamonga,91730.0,"34.10097, -117.57882",34.10097,-117.57882
6502-KUGLL,United States,California,El Monte,91732.0,,34.074492,-118.01462
1841-YSJGV,United States,California,South El Monte,91733.0,"34.04622, -118.053753",34.04622,-118.053753
3511-BFTJW,,California,,91740.0,"34.119363, -117.855059",34.119363,-117.855059
7668-XCFYV,United States,California,Glendora,,,34.14649,-117.849815
5018-HEKFO,United States,California,Rowland Heights,91748.0,"33.976753, -117.897367",33.976753,
2923-ARZLG,United States,California,La Verne,91750.0,"34.144703, -117.770299",34.144703,-117.770299
3976-NLDEZ,United States,California,Mira Loma,91752.0,"33.999992, -117.535395",33.999992,
2282-YGNOR,United States,California,Monterey Park,91754.0,,34.050322,-118.147037
5336-UFNZP,United States,California,,91755.0,"34.049172, -118.115022",,-118.115022
,United States,California,Mt Baldy,91759.0,"34.231318, -117.662032",34.231318,-117.662032
1241-EZFMJ,United States,California,,91761.0,"34.035602, -117.591528",34.035602,-117.591528
